 query_name, seed eggNOG ortholog, seed ortholog evalue, seed ortholog score, Predicted taxonomic group, Predicted protein name, Gene Ontology terms , EC number, KEGG_ko, KEGG_Pathway, KEGG_Module, KEGG_Reaction, KEGG_rclass, BRITE, KEGG_TC, CAZy , BiGG Reaction, tax_scope: eggNOG taxonomic level used for annotation, eggNOG OGs , COG Functional Category, eggNOG free text description
ANCKBGAH_01959,1552123.EP57_07190,4.4E-46,190.3,Listeriaceae,ylxQ,0,0,"ko:K07590,ko:K07742","ko03010,map03010",M00178,0,0,"br01610,ko00000,ko00001,ko00002,ko03011",0,0,0,Bacteria,"1VEYG@1239,26KTW@186820,4HNY7@91061,COG1358@1,COG1358@2",J,ribosomal protein
ANCKBGAH_01991,1552123.EP57_07030,2E-29,134.8,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1W0XP@1239,26M4P@186820,2A59F@1,34813@2,4HY2Z@91061",0,0
ANCKBGAH_02103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_02107,1497679.EP56_07500,7.6E-154,550.1,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VAI9@1239,26MQ5@186820,2E247@1,32XBD@2,4HVFU@91061",0,0
ANCKBGAH_02120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_02127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_02135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_02153,1444310.JANV01000162_gene1209,2.2E-66,259.2,Firmicutes,0,0,0,ko:K07741,0,0,0,0,ko00000,0,0,0,Bacteria,"1UP8V@1239,COG3561@1,COG3561@2",K,ORF6N domain
ANCKBGAH_02154,945021.TEH_18470,6.6E-12,76.6,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VQA1@1239,4HRDD@91061,COG1396@1,COG1396@2",K,Cro/C1-type HTH DNA-binding domain
ANCKBGAH_02155,1140002.I570_02881,4.3E-33,148.3,Enterococcaceae,0,0,0,ko:K09384,0,0,0,0,ko00000,0,0,0,Bacteria,"1VCTR@1239,4B26V@81852,4HKYR@91061,COG1974@1,COG1974@2",K,Peptidase S24-like
ANCKBGAH_02156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_02157,1497679.EP56_15205,4E-175,620.9,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TPE1@1239,26M2M@186820,4HA65@91061,COG0582@1,COG0582@2",L,Belongs to the 'phage' integrase family
ANCKBGAH_02353,1552123.EP57_14700,2.2E-125,454.9,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V2UZ@1239,26MU3@186820,4HGT2@91061,COG1028@1,COG1028@2",IQ,Belongs to the short-chain dehydrogenases reductases (SDR) family
ANCKBGAH_02481,1552123.EP57_13795,5E-181,640.2,Listeriaceae,0,0,3.4.13.19,ko:K01273,0,0,0,0,"ko00000,ko00537,ko01000,ko01002,ko04147",0,0,0,Bacteria,"1UA7M@1239,26JU5@186820,4HBJD@91061,COG2355@1,COG2355@2",E,Diguanylate cyclase
ANCKBGAH_02546,626522.GCWU000325_02669,1.1E-120,439.9,Bacteroidia,dcm,0,2.1.1.37,ko:K00558,"ko00270,ko01100,ko05206,map00270,map01100,map05206",M00035,R04858,"RC00003,RC00332","ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036",0,0,0,Bacteria,"2FR60@200643,4NG9A@976,COG0270@1,COG0270@2",H,Cytosine-specific methyltransferase
ANCKBGAH_02547,626522.GCWU000325_02668,4.7E-101,374.8,Bacteria,0,0,"2.1.1.37,3.1.21.4","ko:K00558,ko:K01155","ko00270,ko01100,ko05206,map00270,map01100,map05206",M00035,R04858,"RC00003,RC00332","ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036",0,0,0,Bacteria,"COG0270@1,COG0270@2",L,DNA (cytosine-5-)-methyltransferase activity
ANCKBGAH_02936,1552123.EP57_01525,7.1E-172,609.8,Listeriaceae,fmdA,0,3.5.1.4,ko:K01426,"ko00330,ko00360,ko00380,ko00627,ko00643,ko01120,map00330,map00360,map00380,map00627,map00643,map01120",0,"R02540,R03096,R03180,R03909,R05551,R05590","RC00010,RC00100,RC00950,RC01025","ko00000,ko00001,ko01000",0,0,0,Bacteria,"1TQ67@1239,26M7W@186820,4HA9D@91061,COG2421@1,COG2421@2",C,Acetamidase/Formamidase family
ANCKBGAH_03068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_03069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_03098,1552123.EP57_08050,1.9E-145,521.9,Bacteria,0,0,0,ko:K03453,0,0,0,0,ko00000,2.A.28,0,0,Bacteria,"COG0385@1,COG0385@2",S,bile acid:sodium symporter activity
ANCKBGAH_03199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_03205,386043.lwe0072,1.4E-47,196.8,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V4P7@1239,26MQ3@186820,29J0K@1,305Y1@2,4HI7F@91061",M,Protein of unknown function (DUF1672)
ANCKBGAH_03206,525367.HMPREF0556_10153,7.6E-89,335.1,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V5MT@1239,299SN@1,2ZWUV@2,4HGZB@91061",0,0
ANCKBGAH_03226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_03227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_03253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_03260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_03284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_03285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_03290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_03291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANCKBGAH_03292,1235798.C817_05577,2.3E-95,356.3,Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TQQE@1239,253HP@186801,28JM7@1,2Z9DS@2",0,0
ANCKBGAH_03293,1158601.I585_02254,3.1E-110,405.2,Enterococcaceae,ribD,"GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0034641,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0090304,GO:1901360","1.1.1.193,3.5.4.26","ko:K00082,ko:K01498,ko:K11752","ko00740,ko01100,ko01110,ko02024,map00740,map01100,map01110,map02024",M00125,"R03458,R03459","RC00204,RC00933","ko00000,ko00001,ko00002,ko01000",0,0,"iAF987.Gmet_1624,iLJ478.TM1828",Bacteria,"1TP4F@1239,4AZ83@81852,4HBNA@91061,COG0117@1,COG0117@2,COG1985@1,COG1985@2",H,"Converts 2,5-diamino-6-(ribosylamino)-4(3h)-pyrimidinone 5'-phosphate into 5-amino-6-(ribosylamino)-2,4(1h,3h)- pyrimidinedione 5'-phosphate"
ANCKBGAH_03297,1158601.I585_04578,1.7E-89,335.5,Enterococcaceae,binR,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UZT3@1239,4AZBZ@81852,4HCR8@91061,COG1961@1,COG1961@2",L,"Resolvase, N terminal domain"
ANCKBGAH_03329,1449336.JQLO01000001_gene1900,3.7E-214,751.1,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TT61@1239,2Z7VT@2,4HBG0@91061,arCOG06613@1",S,AIPR protein
ANCKBGAH_03390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANGNCIKM_01020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANGNCIKM_01021,272626.lin1297,0.000000082,62.8,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1U2Y1@1239,26MXS@186820,2BU2F@1,32PB6@2,4ICM6@91061",0,0
ANGNCIKM_01030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANGNCIKM_01053,202752.JL53_00720,0,1506.5,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TQNX@1239,4HCHZ@91061,COG5545@1,COG5545@2",T,Virulence-associated protein E
ANGNCIKM_01054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANGNCIKM_01056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANGNCIKM_01058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANGNCIKM_01064,202752.JL53_00670,2E-70,272.3,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TRF9@1239,26M77@186820,28J2E@1,2Z8YX@2,4I4AC@91061",S,Protein of unknown function (DUF2815)
ANGNCIKM_01066,202752.JL53_00660,2.9E-41,175.6,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1U2X6@1239,26MVC@186820,29M8Z@1,3086N@2,4ICK4@91061",0,0
ANGNCIKM_01068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANGNCIKM_01070,1265845.PWEIH_00490,1.3E-30,139.4,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VKQH@1239,26M00@186820,2EI4V@1,33BW7@2,4HRPN@91061",S,Protein of unknwon function (DUF3310)
ANGNCIKM_01088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANGNCIKM_01090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANGNCIKM_02824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANGNCIKM_02840,1027396.LMOSA_5390,1.4E-151,543.1,Listeriaceae,qor,0,"1.1.1.1,1.6.5.5","ko:K00001,ko:K00344","ko00010,ko00071,ko00350,ko00625,ko00626,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00625,map00626,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220",0,"R00623,R00754,R02124,R04805,R04880,R05233,R05234,R06917,R06927,R07105,R08281,R08306,R08310","RC00050,RC00087,RC00088,RC00099,RC00116,RC00649,RC01734,RC02273","ko00000,ko00001,ko01000",0,0,0,Bacteria,"1TRNC@1239,26ISC@186820,4HATC@91061,COG0604@1,COG0604@2",C,Belongs to the zinc-containing alcohol dehydrogenase family. Quinone oxidoreductase subfamily
ANKLFOGK_00442,1027396.LMOSA_21770,3.7E-16,89.7,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1U2Q1@1239,26M1G@186820,29M5E@1,3082V@2,4ICCY@91061",0,0
ANKLFOGK_00494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANKLFOGK_01169,169963.lmo0502,9E-107,392.9,Listeriaceae,kdsD,0,5.3.1.13,ko:K06041,"ko00540,ko01100,map00540,map01100",M00063,R01530,RC00541,"ko00000,ko00001,ko00002,ko01000,ko01005",0,0,iAF987.Gmet_1278,Bacteria,"1TQ04@1239,26K74@186820,4HGZ0@91061,COG0794@1,COG0794@2",M,SIS domain
ANKLFOGK_01426,169963.lmo0749,8.8E-30,135.6,Bacilli,XK27_00085,0,0,ko:K07729,0,0,0,0,"ko00000,ko03000",0,0,0,Bacteria,"1VERT@1239,4HNID@91061,COG1476@1,COG1476@2",K,Transcriptional
ANKLFOGK_01491,1027396.LMOSA_27360,5.1E-119,433.7,Listeriaceae,sdaAB,0,4.3.1.17,ko:K01752,"ko00260,ko00270,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00270,map01100,map01110,map01130,map01200,map01230",0,"R00220,R00590","RC00331,RC02600","ko00000,ko00001,ko01000",0,0,0,Bacteria,"1U8TZ@1239,26JXC@186820,4HBD6@91061,COG1760@1,COG1760@2",E,dehydratase
ANKLFOGK_01848,1027396.LMOSA_1480,3.4E-194,684.1,Listeriaceae,yvaA,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TQFW@1239,26K5F@186820,4HBNU@91061,COG0673@1,COG0673@2",S,"Oxidoreductase family, C-terminal alpha/beta domain"
ANKLFOGK_02081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANKLFOGK_02083,272626.lin0062,7.6E-111,406.8,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V8CZ@1239,2BZ4Y@1,32R4B@2,4HK8F@91061",0,0
ANKLFOGK_02242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANKLFOGK_02528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANKLFOGK_02823,1158610.UC3_03409,2.3E-119,435.3,Enterococcaceae,cas1,0,0,ko:K15342,0,0,0,0,"ko00000,ko02048,ko03400",0,0,0,Bacteria,"1TT0J@1239,4B0IE@81852,4HC5E@91061,COG1518@1,COG1518@2",L,"CRISPR (clustered regularly interspaced short palindromic repeat), is an adaptive immune system that provides protection against mobile genetic elements (viruses, transposable elements and conjugative plasmids). CRISPR clusters contain spacers, sequences complementary to antecedent mobile elements, and target invading nucleic acids. CRISPR clusters are transcribed and processed into CRISPR RNA (crRNA). Acts as a dsDNA endonuclease. Involved in the integration of spacer DNA into the CRISPR cassette"
ANKLFOGK_02827,1123318.KB904586_gene454,4E-102,377.9,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V18F@1239,2CDFX@1,2Z8QD@2,4HR6W@91061",0,0
ANKPIPCM_00149,683837.lse_0529,3.1E-66,257.7,Listeriaceae,ycgX,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VMIW@1239,26KMM@186820,4HSJW@91061,COG5562@1,COG5562@2",S,Protein of unknown function (DUF1398)
ANKPIPCM_00265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANKPIPCM_00280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANKPIPCM_00294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANKPIPCM_00311,1027396.LMOSA_9380,8.4E-23,114,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VMJG@1239,26M34@186820,2DS9F@1,33F4A@2,4HSZ4@91061",S,Protein of unknown function (DUF1642)
ANKPIPCM_00312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANKPIPCM_00314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANKPIPCM_00527,683837.lse_2655,1.5E-64,251.9,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VB5Y@1239,26KPZ@186820,2E5AU@1,3302Y@2,4HPUD@91061",S,Src homology 3 domains
ANKPIPCM_00908,683837.lse_2429,2.9E-265,920.6,Listeriaceae,atpD,0,3.6.3.14,ko:K02112,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,0,0,"ko00000,ko00001,ko00002,ko00194,ko01000",3.A.2.1,0,iSB619.SA_RS10965,Bacteria,"1TPGF@1239,26IYK@186820,4HAT6@91061,COG0055@1,COG0055@2",F,Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits
ANKPIPCM_00964,881621.LIV_2493,1.5E-54,218.8,Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"COG1733@1,COG1733@2",K,regulation of RNA biosynthetic process
ANKPIPCM_01264,683837.lse_0252,2.9E-77,295.8,Listeriaceae,0,0,0,ko:K13730,"ko05100,map05100",0,0,0,"ko00000,ko00001",0,0,0,Bacteria,"1V3UH@1239,26JBB@186820,4IC60@91061,COG4886@1,COG4886@2",S,Leucine rich repeat
ANKPIPCM_01369,683837.lse_1261,1.6E-49,201.8,Listeriaceae,comGC,"GO:0005575,GO:0005623,GO:0005886,GO:0009986,GO:0016020,GO:0044464,GO:0071944",0,"ko:K02245,ko:K02456","ko03070,ko05111,map03070,map05111","M00331,M00429",0,0,"ko00000,ko00001,ko00002,ko02044",3.A.15,0,0,Bacteria,"1VFI9@1239,26KU5@186820,4HNNT@91061,COG4537@1,COG4537@2",U,Required for transformation and DNA binding
ANKPIPCM_01427,683837.lse_2298,2.3E-108,398.3,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TQFS@1239,26IX5@186820,4HDA2@91061,COG0702@1,COG0702@2",GM,NAD-dependent dehydratase
ANKPIPCM_01685,683837.lse_2271,1.2E-283,981.9,Listeriaceae,rofA,0,0,ko:K02538,0,0,0,0,"ko00000,ko03000",0,0,0,Bacteria,"1VAP3@1239,26JPZ@186820,4HKEB@91061,COG3711@1,COG3711@2",K,M protein trans-acting positive regulator (MGA) PRD domain
ANKPIPCM_01717,683837.lse_2239,1.3E-159,568.9,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UXXB@1239,26K0W@186820,4HEEJ@91061,COG0454@1,COG0456@2",K,GNAT family
ANKPIPCM_01912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANKPIPCM_01930,683837.lse_0940,6E-36,156.4,Listeriaceae,moaD,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006732,GO:0006777,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009987,GO:0018130,GO:0019538,GO:0019637,GO:0019720,GO:0043170,GO:0043545,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0051186,GO:0051188,GO:0051189,GO:0071704,GO:0090407,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576",2.8.1.12,"ko:K03636,ko:K21142","ko00790,ko01100,ko04122,map00790,map01100,map04122",0,R09395,RC02507,"ko00000,ko00001,ko01000",0,0,0,Bacteria,"1U2NY@1239,26KX1@186820,4ICBU@91061,COG1977@1,COG1977@2",H,Involved in sulfur transfer in the conversion of molybdopterin precursor Z to molybdopterin
ANKPIPCM_02126,1158602.I590_03664,2.6E-175,622.5,Enterococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TT67@1239,4B0ZJ@81852,4HCP2@91061,COG4694@1,COG4694@2",S,AAA domain
ANKPIPCM_02219,1227266.HMPREF1551_01785,0.000000049,64.7,Capnocytophaga,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1ER87@1016,1IEV4@117743,2DWZ0@1,342M4@2,4P4AK@976",0,0
ANKPIPCM_02562,202752.JL53_09560,8.4E-162,576.2,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UIFB@1239,4IRYZ@91061,COG0451@1,COG0451@2",GM,NmrA-like family
ANKPIPCM_02563,1163671.JAGI01000002_gene3450,8.9E-17,93.6,Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V6UP@1239,25CPY@186801,COG1846@1,COG1846@2",K,"Iron dependent repressor, N-terminal DNA binding domain"
ANKPIPCM_02741,35703.DQ02_13265,5.6E-19,102.4,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1QQBB@1224,1SK69@1236,COG0457@1,COG0457@2",S,Tetratricopeptide repeat
ANKPIPCM_02768,683837.lse_0026,1E-120,439.5,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VJVZ@1239,26KPF@186820,2EBXU@1,335X6@2,4HNTD@91061",S,Protein of unknown function (DUF2705)
AOEEJKDB_00103,1552123.EP57_06645,8.5E-111,406.4,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UI8W@1239,26INU@186820,4ISGD@91061,COG3152@1,COG3152@2",S,Membrane
AOEEJKDB_00130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AOEEJKDB_00135,272626.lin0129,9.8E-60,236.1,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1W5Y7@1239,26M4K@186820,29AEE@1,2ZXEU@2,4I0VQ@91061",0,0
AOEEJKDB_00136,1497679.EP56_03015,1.1E-169,602.4,Bacteria,0,0,0,ko:K17733,0,0,0,0,"ko00000,ko01000,ko01002,ko01011",0,0,0,Bacteria,"COG1876@1,COG1876@2",M,D-alanyl-D-alanine carboxypeptidase
AOEEJKDB_00167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AOEEJKDB_00173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AOEEJKDB_00181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AOEEJKDB_00182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AOEEJKDB_00190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AOEEJKDB_00197,565653.EGBG_00612,2.3E-19,103.2,Enterococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1U609@1239,29QXZ@1,30BYS@2,4B5DI@81852,4IFP6@91061",0,0
AOEEJKDB_00327,1552123.EP57_14825,0,1111.7,Listeriaceae,pyk,"GO:0003674,GO:0003824,GO:0004743,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016052,GO:0016053,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576","2.7.1.40,2.7.7.4","ko:K00873,ko:K00958","ko00010,ko00230,ko00261,ko00450,ko00620,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko04930,ko05165,ko05203,ko05230,map00010,map00230,map00261,map00450,map00620,map00920,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map04930,map05165,map05203,map05230","M00001,M00002,M00049,M00050,M00176,M00596","R00200,R00430,R00529,R01138,R01858,R02320,R04929","RC00002,RC00015,RC02809,RC02889","ko00000,ko00001,ko00002,ko01000,ko04131,ko04147",0,0,0,Bacteria,"1TPGG@1239,26J9T@186820,4H9VY@91061,COG0469@1,COG0469@2",G,Pyruvate kinase
AOEEJKDB_00393,1552123.EP57_16040,2.5E-33,149.1,Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"COG0664@1,COG0664@2",T,cyclic nucleotide binding
AOEEJKDB_00423,1552123.EP57_09235,3.5E-150,537.7,Listeriaceae,ctaA,"GO:0000003,GO:0003674,GO:0003824,GO:0008150,GO:0009987,GO:0016043,GO:0017004,GO:0019954,GO:0022607,GO:0030436,GO:0032502,GO:0034622,GO:0043933,GO:0043934,GO:0044085,GO:0065003,GO:0071840",2.5.1.141,"ko:K02257,ko:K02259","ko00190,ko00860,ko01100,ko01110,ko02020,ko04714,map00190,map00860,map01100,map01110,map02020,map04714",M00154,"R07411,R07412","RC00769,RC01786","ko00000,ko00001,ko00002,ko01000,ko01006,ko03029",3.D.4.4,0,"iSB619.SA_RS05460,iYO844.BSU14870",Bacteria,"1TR4W@1239,26K1E@186820,4HC12@91061,COG1612@1,COG1612@2",O,Catalyzes the oxidation of the C8 methyl side group on heme O porphyrin ring into a formyl group
